Date,Open,High,Low,Close,Adj Close,Volume,VolOsc,VolOscNorm,VolOsc_Peak,Price_Movement
2020-04-24,16.780000686645508,17.969999313354492,15.640000343322754,16.940000534057617,16.940000534057617,600220,-1529.5399999999208,-0.0019318570803153357,,
2020-04-27,16.84000015258789,16.979999542236328,11.880000114440918,12.779999732971191,12.779999732971191,623201,-14277.459999999963,-0.018088717276211964,,
2020-04-28,12.960000038146973,13.6899995803833,10.069999694824219,12.34000015258789,12.34000015258789,897087,-8911.439999999944,-0.011207993230107599,,
2020-04-29,13.350000381469727,16.780000686645508,12.670000076293945,15.0600004196167,15.0600004196167,554134,-14624.94000000006,-0.018241407818884517,,
2020-04-30,15.640000343322754,19.440000534057617,15.449999809265137,18.84000015258789,18.84000015258789,545344,-3817.9599999999627,-0.004711336544660647,,
2020-05-01,19.040000915527344,20.479999542236328,18.06999969482422,19.780000686645508,19.780000686645508,403201,17898.900000000023,0.022236931800605236,,
2020-05-04,19.110000610351562,21.420000076293945,18.049999237060547,20.389999389648438,20.389999389648438,311488,32174.339999999967,0.040369494284766834,Top,Up
2020-05-05,21.239999771118164,25.489999771118164,21.1299991607666,24.559999465942383,24.559999465942383,387240,-150359.16000000003,-0.19046526759797563,,
2020-05-06,25.520000457763672,26.079999923706055,22.579999923706055,23.989999771118164,23.989999771118164,381165,-228087.97999999998,-0.2917642495332101,,
2020-05-07,24.09000015258789,26.739999771118164,22.940000534057617,23.549999237060547,23.549999237060547,310261,-268935.86,-0.3491449413397869,,
2020-05-08,23.350000381469727,24.989999771118164,23.260000228881836,24.739999771118164,24.739999771118164,205181,-292305.08,-0.387602977545355,,
2020-05-11,24.489999771118164,25.579999923706055,23.670000076293945,24.139999389648438,24.139999389648438,179591,-318224.72000000003,-0.4325504280367031,,
2020-05-12,24.489999771118164,26.229999542236328,24.219999313354492,25.780000686645508,25.780000686645508,212335,-371957.19999999995,-0.5159256271436957,,
2020-05-13,25.299999237060547,26.450000762939453,24.790000915527344,25.290000915527344,25.290000915527344,150864,-395062.81999999995,-0.5613842255540628,,
2020-05-14,25.559999465942383,27.959999084472656,25.18000030517578,27.559999465942383,27.559999465942383,160507,-421839.54,-0.609574591497587,,
2020-05-15,27.639999389648438,29.920000076293945,27.239999771118164,29.43000030517578,29.43000030517578,108016,-439426.54,-0.6461287097112574,,
2020-05-18,29.530000686645508,33.31999969482422,29.530000686645508,31.81999969482422,31.81999969482422,89376,-437901.66000000003,-0.6671717081996114,Bottom,Up
2020-05-19,32.83000183105469,33.439998626708984,31.34000015258789,32.5,32.5,430823,-406672.16000000003,-0.6460404414370715,,
2020-05-20,31.889999389648438,33.779998779296875,31.559999465942383,33.4900016784668,33.4900016784668,406431,-390981.54000000004,-0.6343807025973065,,
2020-05-21,33.529998779296875,34.65999984741211,33.2599983215332,33.91999816894531,33.91999816894531,372814,-374689.60000000003,-0.6180106531038125,,
2020-05-22,33.95000076293945,34.0,30.719999313354492,33.25,33.25,429036,-340384.10000000003,-0.5726868444456709,,
2020-05-26,33.29999923706055,34.810001373291016,32.47999954223633,34.349998474121094,34.349998474121094,466737,-306141.66000000003,-0.5199102785164673,,
2020-05-27,34.13999938964844,34.31999969482422,31.75,32.810001373291016,32.810001373291016,415246,-280178.9,-0.48044623475492915,,
2020-05-28,32.099998474121094,34.209999084472656,31.139999389648438,33.709999084472656,33.709999084472656,440168,-249135.45999999996,-0.4287670445922754,,
2020-05-29,33.68000030517578,35.77000045776367,32.36000061035156,35.4900016784668,35.4900016784668,443647,-223504.78000000003,-0.38288794396106807,,
2020-06-01,35.209999084472656,35.900001525878906,34.27000045776367,35.439998626708984,35.439998626708984,385710,-200715.13999999996,-0.3409383171731928,,
2020-06-02,35.560001373291016,37.060001373291016,35.279998779296875,36.810001373291016,36.810001373291016,343483,-159497.93999999994,-0.27840088793400897,,
2020-06-03,36.86000061035156,38.18000030517578,35.880001068115234,37.290000915527344,37.290000915527344,494253,-145980.97999999998,-0.25803843180714703,,
2020-06-04,36.7599983215332,37.619998931884766,36.380001068115234,37.40999984741211,37.40999984741211,307612,-148821.18000000005,-0.26637438624924825,Bottom,Up
2020-06-05,37.33000183105469,39.68000030517578,37.04999923706055,39.54999923706055,39.54999923706055,396856,-141979.60000000003,-0.25616323478893455,,
2020-06-08,39.40999984741211,40.439998626708984,37.959999084472656,38.189998626708984,38.189998626708984,416639,-138874.54000000004,-0.252540653769954,,
2020-06-09,38.220001220703125,39.099998474121094,37.06999969482422,38.939998626708984,38.939998626708984,396033,-141803.11999999994,-0.25982316069862815,,
2020-06-10,38.5,39.90999984741211,37.72999954223633,39.599998474121094,39.599998474121094,385868,-137284.05999999994,-0.2550274287560483,,
2020-06-11,39.09000015258789,39.09000015258789,35.40999984741211,36.34000015258789,36.34000015258789,513912,-126986.26000000007,-0.23718567536384308,,
2020-06-12,36.2599983215332,36.9900016784668,34.47999954223633,36.2599983215332,36.2599983215332,406508,-124764.59999999998,-0.23564855737630602,,
2020-06-15,36.029998779296875,37.2599983215332,34.36000061035156,37.119998931884766,37.119998931884766,387546,-110412.47999999998,-0.21427521798292462,,
2020-06-16,37.04999923706055,39.060001373291016,36.380001068115234,38.380001068115234,38.380001068115234,366323,-95303.40000000002,-0.18967420984503397,Top,Down
2020-06-17,37.93000030517578,38.75,37.209999084472656,37.959999084472656,37.959999084472656,239516,-110513.22000000003,-0.22453159372843084,,
2020-06-18,37.7400016784668,38.970001220703125,37.11000061035156,38.84000015258789,38.84000015258789,113384,-116249.56,-0.24294169673965366,,
2020-06-19,38.849998474121094,40.4900016784668,38.400001525878906,39.75,39.75,64113,-134335.03999999998,-0.2899405602063924,Bottom,Up
2020-06-22,39.18000030517578,40.70000076293945,39.119998931884766,40.459999084472656,40.459999084472656,315264,-128334.83999999997,-0.28698599678331976,,
2020-06-23,40.68000030517578,41.630001068115234,39.7599983215332,40.369998931884766,40.369998931884766,368730,-122937.33999999997,-0.2800052221397772,,
2020-06-24,39.9900016784668,40.540000915527344,37.310001373291016,38.0099983215332,38.0099983215332,499490,-105855.38,-0.24428128161101054,,
2020-06-25,38.04999923706055,39.22999954223633,37.08000183105469,38.720001220703125,38.720001220703125,451640,-110219.44,-0.25545049579712037,,
2020-06-26,39.09000015258789,39.349998474121094,37.790000915527344,38.4900016784668,38.4900016784668,356712,-115314.44,-0.26718748030521083,,
2020-06-29,37.959999084472656,39.88999938964844,37.5,39.70000076293945,39.70000076293945,343913,-121743.44,-0.28073998700432423,,
2020-06-30,39.63999938964844,40.08000183105469,38.849998474121094,39.27000045776367,39.27000045776367,370059,-123812.08000000002,-0.2839113330978185,,
2020-07-01,39.84000015258789,40.58000183105469,39.04999923706055,39.81999969482422,39.81999969482422,407170,-69425.47999999998,-0.17422882725950448,,
2020-07-02,39.779998779296875,40.7400016784668,39.459999084472656,40.650001525878906,40.650001525878906,347096,-28291.839999999967,-0.07431325647038815,,
2020-07-06,40.380001068115234,41.08000183105469,39.84000015258789,40.630001068115234,40.630001068115234,373236,11827.419999999984,0.03183662456227201,,
2020-07-07,40.68000030517578,40.95000076293945,39.900001525878906,40.619998931884766,40.619998931884766,256596,12833.100000000035,0.03519474888455767,,
2020-07-08,40.47999954223633,41.08000183105469,40.29999923706055,40.900001525878906,40.900001525878906,286740,11363.320000000007,0.03174981925213695,,
2020-07-09,40.869998931884766,40.9900016784668,39.27000045776367,39.619998931884766,39.619998931884766,367386,8746.940000000002,0.025184975658195594,,
2020-07-10,39.58000183105469,40.77000045776367,38.540000915527344,40.54999923706055,40.54999923706055,393149,6117.540000000037,0.01777899012857646,Bottom,Down
2020-07-13,40.349998474121094,40.720001220703125,39.470001220703125,40.099998474121094,40.099998474121094,370715,11010.419999999984,0.032326960907713434,,
2020-07-14,39.599998474121094,40.56999969482422,39.06999969482422,40.290000915527344,40.290000915527344,426971,18840.820000000007,0.0552401731745105,Top,Up
2020-07-15,40.54999923706055,41.2599983215332,40.08000183105469,41.20000076293945,41.20000076293945,352542,16268.039999999979,0.047582386089925516,,
2020-07-16,40.970001220703125,41.18000030517578,40.52000045776367,40.75,40.75,200101,-696.0800000000163,-0.002058499133873703,,
2020-07-17,40.720001220703125,40.900001525878906,40.02000045776367,40.59000015258789,40.59000015258789,88220,-20724.780000000028,-0.06236948538805134,,
2020-07-20,40.63999938964844,40.90999984741211,39.83000183105469,40.810001373291016,40.810001373291016,60179,-47028.83999999997,-0.14369220279316658,,
2020-07-21,40.650001525878906,42.400001525878906,40.63999938964844,41.959999084472656,41.959999084472656,389117,-37455.46000000002,-0.11316961492226461,,
2020-07-22,41.540000915527344,42.029998779296875,41.13999938964844,41.900001525878906,41.900001525878906,333647,-35845.880000000005,-0.10730738624903001,,
2020-07-23,41.95000076293945,42.36000061035156,40.83000183105469,41.06999969482422,41.06999969482422,389412,-37184.82000000001,-0.11014783252543056,,
2020-07-24,41.060001373291016,41.66999816894531,40.65999984741211,41.290000915527344,41.290000915527344,353159,-45229.72000000003,-0.13239154349122798,,
2020-07-27,41.2599983215332,41.81999969482422,40.47999954223633,41.599998474121094,41.599998474121094,377714,-48873.95999999996,-0.1412623197815735,,
2020-07-28,41.650001525878906,41.93000030517578,40.849998474121094,41.040000915527344,41.040000915527344,276804,-67266.41999999998,-0.1925440965763511,,
2020-07-29,41.130001068115234,41.56999969482422,40.93000030517578,41.27000045776367,41.27000045776367,295855,-77064.70000000001,-0.21801375162488987,Bottom,Down
2020-07-30,41.31999969482422,41.38999938964844,38.720001220703125,39.91999816894531,39.91999816894531,487325,-49472.33999999997,-0.1395097913644731,,
2020-07-31,40.34000015258789,40.54999923706055,39.65999984741211,40.27000045776367,40.27000045776367,318788,-24662.679999999993,-0.06989313803318616,,
2020-08-03,40.38999938964844,41.2400016784668,39.58000183105469,41.0099983215332,41.0099983215332,338326,3841.780000000028,0.010908788784782283,,
2020-08-04,40.779998779296875,42.08000183105469,40.13999938964844,41.70000076293945,41.70000076293945,451575,9636.799999999988,0.027328849422202726,,
2020-08-05,41.560001373291016,43.52000045776367,41.470001220703125,42.189998626708984,42.189998626708984,491268,24908.27999999997,0.07053885551851867,,
2020-08-06,42.189998626708984,42.650001525878906,41.61000061035156,41.95000076293945,41.95000076293945,359610,23040.800000000047,0.065456520652179,,
2020-08-07,41.970001220703125,42.220001220703125,41.060001373291016,41.220001220703125,41.220001220703125,398997,28448.02000000002,0.08100736782678246,,
2020-08-10,41.5,42.33000183105469,41.16999816894531,41.939998626708984,41.939998626708984,367796,28973.24000000005,0.08286090453969795,,
2020-08-11,41.97999954223633,42.939998626708984,41.47999954223633,41.61000061035156,41.61000061035156,432843,43634.47999999998,0.12445523268970651,,
2020-08-12,41.619998931884766,42.900001525878906,41.529998779296875,42.66999816894531,42.66999816894531,397831,52745.119999999995,0.14997583957134158,Top,Down
2020-08-13,42.56999969482422,42.84000015258789,42.09000015258789,42.2400016784668,42.2400016784668,329507,40258.23999999999,0.11555315266949497,,
2020-08-14,42.33000183105469,42.56999969482422,41.619998931884766,42.0099983215332,42.0099983215332,310866,39400.96000000002,0.1130713818312033,,
2020-08-17,42.2400016784668,42.970001220703125,41.79999923706055,42.88999938964844,42.88999938964844,208429,30179.79999999999,0.0875557453544087,,
2020-08-18,42.790000915527344,42.9900016784668,42.11000061035156,42.88999938964844,42.88999938964844,111628,2285.320000000007,0.006749476612247829,,
2020-08-19,42.599998474121094,43.029998779296875,42.36000061035156,42.93000030517578,42.93000030517578,81299,-32416.900000000023,-0.09755384858447633,,
2020-08-20,42.7400016784668,42.790000915527344,41.5,42.58000183105469,42.58000183105469,377070,-30494.940000000002,-0.09181861555862954,,
2020-08-21,42.75,42.959999084472656,41.459999084472656,42.34000015258789,42.34000015258789,345368,-32486.959999999963,-0.09881945179973164,,
2020-08-24,42.47999954223633,42.88999938964844,42.22999954223633,42.619998931884766,42.619998931884766,294731,-37557.919999999984,-0.11502658743644087,,
2020-08-25,42.36000061035156,43.56999969482422,42.310001373291016,43.349998474121094,43.349998474121094,330800,-46627.29999999999,-0.14330097528983013,,
2020-08-26,43.38999938964844,43.779998779296875,43.0,43.38999938964844,43.38999938964844,262243,-58104.5,-0.17972394560322874,,
2020-08-27,43.45000076293945,43.5,42.36000061035156,43.040000915527344,43.040000915527344,320968,-60587.44,-0.18646440789093843,,
2020-08-28,42.97999954223633,43.41999816894531,42.689998626708984,42.970001220703125,42.970001220703125,272800,-67582.36000000002,-0.20597096221713815,Bottom,Down
2020-08-31,42.90999984741211,43.56999969482422,42.560001373291016,42.61000061035156,42.61000061035156,236877,-68192.83999999997,-0.20566572661730242,,
2020-09-01,42.83000183105469,43.43000030517578,42.720001220703125,42.7599983215332,42.7599983215332,285146,-50238.67999999999,-0.15179276069701778,,
2020-09-02,43.02000045776367,43.209999084472656,41.22999954223633,41.5099983215332,41.5099983215332,421771,-17252.29999999999,-0.05196011079731719,,
2020-09-03,41.630001068115234,41.790000915527344,40.220001220703125,41.369998931884766,41.369998931884766,417634,-11558.780000000028,-0.034984986648307986,,
2020-09-04,41.25,41.869998931884766,39.349998474121094,39.77000045776367,39.77000045776367,444184,-1528.0599999999977,-0.004627071191659625,,
2020-09-08,39.47999954223633,39.59000015258789,36.130001068115234,36.7599983215332,36.7599983215332,720975,33811.080000000016,0.10017245347299637,,
2020-09-09,36.790000915527344,38.45000076293945,36.15999984741211,38.04999923706055,38.04999923706055,455356,44037.82000000001,0.12961541579145933,,
2020-09-10,37.79999923706055,38.18000030517578,36.93000030517578,37.29999923706055,37.29999923706055,367555,54619.09999999998,0.16078273220343967,,
2020-09-11,37.0099983215332,37.81999969482422,36.66999816894531,37.33000183105469,37.33000183105469,363787,59768.659999999974,0.17639206770962934,,
2020-09-14,37.31999969482422,37.68000030517578,36.81999969482422,37.2599983215332,37.2599983215332,347563,67235.62,0.19842344018657504,,
2020-09-15,37.279998779296875,38.56999969482422,37.060001373291016,38.279998779296875,38.279998779296875,348861,78921.52000000002,0.23324603424359408,,
2020-09-16,38.349998474121094,40.34000015258789,38.349998474121094,40.15999984741211,40.15999984741211,367612,84947.79999999999,0.24941952305171733,Top,Up
2020-09-17,40.189998626708984,41.220001220703125,39.41999816894531,40.970001220703125,40.970001220703125,280669,70959.01999999996,0.20842066356110878,,
2020-09-18,40.970001220703125,41.4900016784668,40.29999923706055,41.11000061035156,41.11000061035156,85906,43415.82000000001,0.12966488345851393,,
2020-09-21,40.97999954223633,41.27000045776367,38.65999984741211,39.310001373291016,39.310001373291016,66195,12156.0,0.0370280229271572,,
2020-09-22,39.630001068115234,40.02000045776367,39.0,39.599998474121094,39.599998474121094,287807,-29502.640000000014,-0.09032330830244302,,
2020-09-23,39.7599983215332,40.75,39.2599983215332,39.93000030517578,39.93000030517578,318754,-40998.5,-0.12635552073631595,,
2020-09-24,39.599998474121094,40.369998931884766,39.119998931884766,40.310001373291016,40.310001373291016,269992,-49103.80000000005,-0.15210966908949441,,
2020-09-25,40.150001525878906,40.63999938964844,39.709999084472656,40.25,40.25,229025,-63158.48000000001,-0.19529712222331894,,
2020-09-28,40.06999969482422,40.79999923706055,39.779998779296875,40.599998474121094,40.599998474121094,226425,-78036.37999999998,-0.23925725266094056,,
2020-09-29,40.58000183105469,40.70000076293945,38.40999984741211,39.290000915527344,39.290000915527344,379599,-81350.98000000001,-0.24462827144648416,,
2020-09-30,39.15999984741211,40.369998931884766,38.68000030517578,40.220001220703125,40.220001220703125,340294,-83106.31999999998,-0.25064266406315683,Bottom,Down
2020-10-01,39.900001525878906,40.470001220703125,37.61000061035156,38.720001220703125,38.720001220703125,443442,-69024.91999999998,-0.2068045780909073,,
2020-10-02,38.599998474121094,38.650001525878906,36.630001068115234,37.04999923706055,37.04999923706055,391428,-38513.04000000004,-0.11537443222794928,,
2020-10-05,37.0,39.720001220703125,37.0,39.220001220703125,39.220001220703125,378579,-7783.039999999979,-0.02328038187885679,,
2020-10-06,39.349998474121094,40.86000061035156,39.099998474121094,40.66999816894531,40.66999816894531,400531,3033.0200000000186,0.00905990634633747,,
2020-10-07,39.83000183105469,40.349998474121094,39.279998779296875,39.95000076293945,39.95000076293945,433065,11338.900000000023,0.033557058897167896,,
2020-10-08,39.9900016784668,41.33000183105469,39.7599983215332,41.189998626708984,41.189998626708984,409787,23039.76000000001,0.06772859388153972,,
2020-10-09,41.310001373291016,41.470001220703125,40.380001068115234,40.599998474121094,40.599998474121094,331703,36420.0,0.10805027987158572,,
2020-10-12,40.400001525878906,40.45000076293945,39.040000915527344,39.43000030517578,39.43000030517578,322035,45916.06,0.13619680038195328,,
2020-10-13,39.529998779296875,40.529998779296875,39.349998474121094,40.20000076293945,40.20000076293945,375470,44760.28000000003,0.1324765935804542,,
2020-10-14,40.189998626708984,41.15999984741211,39.81999969482422,41.040000915527344,41.040000915527344,328295,46025.97999999998,0.1372240550837977,Top,Down
2020-10-15,41.130001068115234,41.290000915527344,39.220001220703125,40.959999084472656,40.959999084472656,248251,31367.22000000003,0.09489483467987847,,
2020-10-16,40.880001068115234,41.04999923706055,40.08000183105469,40.880001068115234,40.880001068115234,96488,7135.660000000033,0.02193665771102583,,
2020-10-19,40.689998626708984,41.220001220703125,40.540000915527344,40.83000183105469,40.83000183105469,75335,-16715.5,-0.05243066827890462,,
2020-10-20,40.650001525878906,41.70000076293945,40.25,41.459999084472656,41.459999084472656,360574,-20566.76000000001,-0.0645399621787078,,
2020-10-21,41.220001220703125,41.59000015258789,39.779998779296875,40.029998779296875,40.029998779296875,366899,-25864.47999999998,-0.08150190116105277,,
2020-10-22,40.040000915527344,41.02000045776367,39.709999084472656,40.63999938964844,40.63999938964844,307494,-34287.03999999998,-0.108660973341568,,
2020-10-23,40.61000061035156,40.91999816894531,39.56999969482422,39.849998474121094,39.849998474121094,268931,-39352.71999999997,-0.12519559067110117,,
2020-10-26,39.689998626708984,39.7400016784668,38.279998779296875,38.560001373291016,38.560001373291016,360184,-36524.18000000005,-0.11583347361576145,,
2020-10-27,38.59000015258789,39.83000183105469,38.5099983215332,39.56999969482422,39.56999969482422,339535,-42739.80000000005,-0.13442792691917693,Bottom,Down
2020-10-28,38.970001220703125,39.0099983215332,36.970001220703125,37.38999938964844,37.38999938964844,489954,-34140.419999999984,-0.10488449759837727,,
2020-10-29,37.38999938964844,37.7599983215332,34.91999816894531,36.16999816894531,36.16999816894531,568816,-11834.26000000001,-0.035299252277205165,,
2020-10-30,36.06999969482422,36.599998474121094,35.209999084472656,35.790000915527344,35.790000915527344,388971,17176.01999999996,0.05119631606332013,,
2020-11-02,35.2400016784668,37.150001525878906,33.63999938964844,36.810001373291016,36.810001373291016,489204,55686.20000000001,0.1645719183142714,,
2020-11-03,37.029998779296875,38.31999969482422,36.56999969482422,37.65999984741211,37.65999984741211,410611,58372.30000000005,0.17133673195032648,,
2020-11-04,38.150001525878906,39.25,37.2599983215332,39.150001525878906,39.150001525878906,437000,63258.40000000002,0.18452817815966563,,
2020-11-05,39.16999816894531,39.349998474121094,38.27000045776367,38.790000915527344,38.790000915527344,298366,61623.140000000014,0.17938000092334372,,
2020-11-06,38.540000915527344,38.61000061035156,37.060001373291016,37.13999938964844,37.13999938964844,411026,74031.48000000004,0.2143757013837165,,
2020-11-09,37.34000015258789,41.33000183105469,37.15999984741211,40.290000915527344,40.290000915527344,622921,93302.76000000001,0.26481065151029565,,
2020-11-10,39.90999984741211,41.84000015258789,39.40999984741211,41.36000061035156,41.36000061035156,457045,100650.40000000002,0.282138582332841,Top,Up
2020-11-11,41.790000915527344,43.060001373291016,41.31999969482422,41.45000076293945,41.45000076293945,443772,92859.68,0.25800553421833106,,
2020-11-12,41.470001220703125,42.189998626708984,40.869998931884766,41.119998931884766,41.119998931884766,401031,76495.98000000004,0.21278512479821915,,
2020-11-13,40.939998626708984,40.939998626708984,40.060001373291016,40.130001068115234,40.130001068115234,338187,73006.51999999996,0.20398023211324362,,
2020-11-16,40.16999816894531,42.09000015258789,40.150001525878906,41.34000015258789,41.34000015258789,378785,63272.600000000035,0.177432082507716,,
2020-11-17,41.439998626708984,41.689998626708984,40.56999969482422,41.43000030517578,41.43000030517578,243677,56125.159999999974,0.16171795293806313,,
2020-11-18,41.349998474121094,42.459999084472656,41.08000183105469,41.81999969482422,41.81999969482422,107013,30093.320000000007,0.08848660724025814,,
2020-11-19,41.61000061035156,41.97999954223633,41.08000183105469,41.7400016784668,41.7400016784668,88144,14659.339999999967,0.04382453421032576,,
2020-11-20,41.70000076293945,42.31999969482422,41.5099983215332,42.150001525878906,42.150001525878906,276340,2939.679999999993,0.008834452054987988,,
2020-11-23,42.459999084472656,43.36000061035156,42.290000915527344,43.060001373291016,43.060001373291016,300717,-28343.800000000047,-0.08542051607688517,,
2020-11-24,42.84000015258789,45.20000076293945,42.81999969482422,44.90999984741211,44.90999984741211,418527,-33588.919999999984,-0.1008045959970615,,
2020-11-25,44.81999969482422,46.2599983215332,44.72999954223633,45.709999084472656,45.709999084472656,417182,-37239.32000000001,-0.11142837325787507,,
2020-11-27,45.900001525878906,46.09000015258789,44.54999923706055,45.529998779296875,45.529998779296875,365128,-42518.79999999999,-0.12658594153779462,,
2020-11-30,45.34000015258789,45.79999923706055,44.41999816894531,45.34000015258789,45.34000015258789,370755,-44958.98000000004,-0.1316184180734925,,
2020-12-01,45.08000183105469,45.70000076293945,44.119998931884766,44.54999923706055,44.54999923706055,314919,-56320.06,-0.1625115932219118,Bottom,Up
2020-12-02,44.380001068115234,45.91999816894531,43.91999816894531,45.279998779296875,45.279998779296875,368854,-45423.29999999999,-0.13045879559263965,,
2020-12-03,44.9900016784668,45.84000015258789,44.65999984741211,45.63999938964844,45.63999938964844,350768,-21688.079999999958,-0.0621752995257057,,
2020-12-04,45.63999938964844,46.68000030517578,45.61000061035156,46.2599983215332,46.2599983215332,335453,1733.5999999999767,0.004951293902534044,,
2020-12-07,46.150001525878906,46.540000915527344,45.36000061035156,45.7599983215332,45.7599983215332,348871,6589.780000000028,0.01869294666897314,,
2020-12-08,45.65999984741211,45.93000030517578,45.13999938964844,45.599998474121094,45.599998474121094,332641,7657.859999999986,0.02159260710656196,,
2020-12-09,45.599998474121094,46.2400016784668,44.95000076293945,45.52000045776367,45.52000045776367,434976,8195.22000000003,0.023035844329432995,,
2020-12-10,45.689998626708984,47.7400016784668,45.52000045776367,46.779998779296875,46.779998779296875,447529,9085.22000000003,0.02538450375181433,,
2020-12-11,46.970001220703125,47.290000915527344,46.34000015258789,46.56999969482422,46.56999969482422,367305,10825.659999999974,0.03037660996038395,,
2020-12-14,46.72999954223633,47.439998626708984,45.689998626708984,46.9900016784668,46.9900016784668,403543,13862.160000000033,0.03887054742906356,,
2020-12-15,46.9900016784668,47.72999954223633,46.540000915527344,47.619998931884766,47.619998931884766,311169,14835.360000000044,0.041757335728769975,Top,Up
2020-12-16,47.599998474121094,47.939998626708984,47.16999816894531,47.81999969482422,47.81999969482422,275331,7987.059999999998,0.022640885373009394,,
2020-12-17,47.849998474121094,48.59000015258789,47.810001373291016,48.36000061035156,48.36000061035156,96536,-10705.559999999998,-0.030937262455866487,,
2020-12-18,48.43000030517578,49.279998779296875,48.099998474121094,49.099998474121094,49.099998474121094,83711,-29358.23999999999,-0.08646998239629516,,
2020-12-21,48.540000915527344,48.61000061035156,46.18000030517578,47.7400016784668,47.7400016784668,478098,-19363.440000000002,-0.05654428502788195,,
2020-12-22,47.93000030517578,47.959999084472656,46.599998474121094,47.02000045776367,47.02000045776367,295737,-22527.880000000005,-0.0658861402583249,,
2020-12-23,46.790000915527344,48.5,46.15999984741211,48.119998931884766,48.119998931884766,344306,-30971.599999999977,-0.09074647646734622,,
